sample_id,track_id,segment_frame_index,raw_frame_index,official_position_index,x_actual_mm,target_width_mm,primary_label_eligible,sem_mapping_id,sem_protocol_id,sem_source_path,sem_tile_id,central_mask_native_bounds,upstream_native_bounds,downstream_native_bounds,sem_input_available,sem_exclusion_reason,border_flag,tile_boundary_flag,context_clipped_flag,upstream_available,downstream_available,valid_pixel_fraction
T8_F366,8,366,703,366,93.3,0.772508,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_02.tif,2,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F367,8,367,704,367,93.5,0.8402020000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_02.tif,2,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F368,8,368,705,368,93.7,0.684904,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_02.tif,2,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F369,8,369,706,369,93.9,0.832238,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F370,8,370,707,370,94.1,0.641102,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F371,8,371,708,371,94.3,0.712778,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F372,8,372,709,372,94.5,0.780472,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F373,8,373,710,373,94.7,0.6968500000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F374,8,374,711,374,94.9,0.752598,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F375,8,375,712,375,95.1,0.828256,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,173:303,14:173,303:462,True,,False,False,False,True,True,1.0
T8_F376,8,376,713,376,95.3,0.649066,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,206:335,46:206,335:494,True,,False,False,False,True,True,1.0
T8_F377,8,377,714,377,95.5,0.8362200000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,238:367,78:238,367:526,True,,False,False,False,True,True,1.0
T8_F378,8,378,715,378,95.7,0.7725080000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,270:399,110:270,399:558,True,,False,False,False,True,True,1.0
T8_F379,8,379,716,379,95.9,0.8760400000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,302:431,142:302,431:590,True,,False,False,False,True,True,1.0
T8_F380,8,380,717,380,96.1,0.8202920000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,334:463,174:334,463:623,True,,False,False,False,True,True,1.0
T8_F381,8,381,718,381,96.3,0.931788,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,366:495,207:366,495:655,True,,False,False,False,True,True,1.0
T8_F382,8,382,719,382,96.5,0.724724,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,398:527,239:398,527:687,True,,False,False,False,True,True,1.0
T8_F383,8,383,720,383,96.7,0.812328,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,430:559,271:430,559:719,True,,False,False,False,True,True,1.0
T8_F384,8,384,721,384,96.9,0.69685,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,462:591,303:462,591:751,True,,False,False,False,True,True,1.0
T8_F385,8,385,722,385,97.1,0.8680760000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,494:624,335:494,624:783,True,,False,False,False,True,True,1.0
T8_F386,8,386,723,386,97.3,0.6928679999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,526:656,367:526,656:815,True,,False,False,False,True,True,1.0
T8_F387,8,387,724,387,97.5,0.87604,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,558:688,399:558,688:847,True,,False,False,False,True,True,1.0
T8_F388,8,388,725,388,97.7,0.573408,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,590:720,431:590,720:879,True,,False,False,False,True,True,1.0
T8_F389,8,389,726,389,97.9,0.0676939999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,623:752,463:623,752:911,True,,False,False,False,True,True,1.0
T8_F390,8,390,727,390,98.1,0.442002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,655:784,495:655,784:943,True,,False,False,False,True,True,1.0
T8_F391,8,391,728,391,98.3,0.27874,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,687:816,527:687,816:975,True,,False,False,False,True,True,1.0
T8_F392,8,392,729,392,98.5,0.525624,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,719:848,559:719,848:1007,True,,False,False,False,True,True,1.0
T8_F393,8,393,730,393,98.7,0.489786,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F394,8,394,731,394,98.9,0.410146,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F395,8,395,732,395,99.1,0.306614,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F396,8,396,733,396,99.3,0.103532,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F397,8,397,734,397,99.5,0.4499660000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F398,8,398,735,398,99.7,0.09955,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T8_F399,8,399,736,399,99.9,0.581372,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F000,10,0,341,0,20.1,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F001,10,1,342,1,20.3,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F002,10,2,343,2,20.5,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F003,10,3,344,3,20.7,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F004,10,4,345,4,20.9,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F005,10,5,346,5,21.1,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F006,10,6,347,6,21.3,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F007,10,7,348,7,21.5,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,176:305,17:176,305:465,True,,False,False,False,True,True,1.0
T10_F008,10,8,349,8,21.7,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,208:337,49:208,337:497,True,,False,False,False,True,True,1.0
T10_F009,10,9,350,9,21.9,0.481822,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,240:369,81:240,369:529,True,,False,False,False,True,True,1.0
T10_F010,10,10,351,10,22.1,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,272:401,113:272,401:561,True,,False,False,False,True,True,1.0
T10_F011,10,11,352,11,22.3,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,304:434,145:304,434:593,True,,False,False,False,True,True,1.0
T10_F012,10,12,353,12,22.5,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,336:466,177:336,466:625,True,,False,False,False,True,True,1.0
T10_F013,10,13,354,13,22.7,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,368:498,209:368,498:657,True,,False,False,False,True,True,1.0
T10_F014,10,14,355,14,22.9,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,400:530,241:400,530:689,True,,False,False,False,True,True,1.0
T10_F015,10,15,356,15,23.1,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,433:562,273:433,562:721,True,,False,False,False,True,True,1.0
T10_F016,10,16,357,16,23.3,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,465:594,305:465,594:753,True,,False,False,False,True,True,1.0
T10_F017,10,17,358,17,23.5,0.7366699999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,497:626,337:497,626:785,True,,False,False,False,True,True,1.0
T10_F018,10,18,359,18,23.7,0.903914,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,529:658,369:529,658:817,True,,False,False,False,True,True,1.0
T10_F019,10,19,360,19,23.9,0.473858,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,561:690,401:561,690:850,True,,False,False,False,True,True,1.0
T10_F020,10,20,361,20,24.1,0.83622,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,593:722,434:593,722:882,True,,False,False,False,True,True,1.0
T10_F021,10,21,362,21,24.3,0.481822,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,625:754,466:625,754:914,True,,False,False,False,True,True,1.0
T10_F022,10,22,363,22,24.5,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,657:786,498:657,786:946,True,,False,False,False,True,True,1.0
T10_F023,10,23,364,23,24.7,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,689:818,530:689,818:978,True,,False,False,False,True,True,1.0
T10_F024,10,24,365,24,24.9,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,721:851,562:721,851:1010,True,,False,False,False,True,True,1.0
T10_F025,10,25,366,25,25.1,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F026,10,26,367,26,25.3,,False,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F027,10,27,368,27,25.5,0.8043640000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F028,10,28,369,28,25.7,0.8282560000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F029,10,29,370,29,25.9,0.7725080000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F030,10,30,371,30,26.1,0.4658940000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F031,10,31,372,31,26.3,0.6769400000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F032,10,32,373,32,26.5,0.7525980000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F033,10,33,374,33,26.7,0.93577,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F034,10,34,375,34,26.9,0.8800220000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F035,10,35,376,35,27.1,0.907896,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F036,10,36,377,36,27.3,0.8043640000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F037,10,37,378,37,27.5,0.73667,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,179:308,20:179,308:468,True,,False,False,False,True,True,1.0
T10_F038,10,38,379,38,27.7,0.7964000000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,211:340,52:211,340:500,True,,False,False,False,True,True,1.0
T10_F039,10,39,380,39,27.9,0.8441840000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,243:372,84:243,372:532,True,,False,False,False,True,True,1.0
T10_F040,10,40,381,40,28.1,0.712778,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,275:405,116:275,405:564,True,,False,False,False,True,True,1.0
T10_F041,10,41,382,41,28.3,0.947716,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,307:437,148:307,437:596,True,,False,False,False,True,True,1.0
T10_F042,10,42,383,42,28.5,0.848166,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,339:469,180:339,469:628,True,,False,False,False,True,True,1.0
T10_F043,10,43,384,43,28.7,0.525624,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,371:501,212:371,501:660,True,,False,False,False,True,True,1.0
T10_F044,10,44,385,44,28.9,0.6968500000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,404:533,244:404,533:692,True,,False,False,False,True,True,1.0
T10_F045,10,45,386,45,29.1,0.5614619999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,436:565,276:436,565:724,True,,False,False,False,True,True,1.0
T10_F046,10,46,387,46,29.3,0.808346,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,468:597,308:468,597:756,True,,False,False,False,True,True,1.0
T10_F047,10,47,388,47,29.5,0.7764900000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,500:629,340:500,629:788,True,,False,False,False,True,True,1.0
T10_F048,10,48,389,48,29.7,0.8322380000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,532:661,372:532,661:821,True,,False,False,False,True,True,1.0
T10_F049,10,49,390,49,29.9,0.7207420000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,564:693,405:564,693:853,True,,False,False,False,True,True,1.0
T10_F050,10,50,391,50,30.1,0.780472,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,596:725,437:596,725:885,True,,False,False,False,True,True,1.0
T10_F051,10,51,392,51,30.3,0.6928680000000002,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,628:757,469:628,757:917,True,,False,False,False,True,True,1.0
T10_F052,10,52,393,52,30.5,0.8003820000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,660:789,501:660,789:949,True,,False,False,False,True,True,1.0
T10_F053,10,53,394,53,30.7,0.633138,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,692:822,533:692,822:981,True,,False,False,False,True,True,1.0
T10_F054,10,54,395,54,30.9,0.728706,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,724:854,565:724,854:1013,True,,False,False,False,True,True,1.0
T10_F055,10,55,396,55,31.1,0.772508,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F056,10,56,397,56,31.3,0.8282560000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F057,10,57,398,57,31.5,0.4698759999999999,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F058,10,58,399,58,31.7,0.768526,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F059,10,59,400,59,31.9,0.6371200000000001,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
T10_F060,10,60,401,60,32.1,0.760562,True,sem_mapping_deadline_v1,symmetric_two_strip_1mm_mask0p4mm_v1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,,,,False,full_2p8mm_context_not_supported_by_one_native_tile,False,True,True,False,False,0.0
