sample_id,track_id,official_position_index,x_actual_mm,sem_source_path,sem_tile_id,sem_mosaic_coordinate_px,sem_local_coordinate_px,sem_cross_track_reference_px,along_track_axis,increasing_x_direction,sem_mapping_id,mapping_source,mapping_confidence,mapping_available,mapping_exclusion_reason,distance_to_image_border_px,distance_to_tile_boundary_px
T8_F392,8,392,98.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,12590.216519647152,783.4226142742566,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,239.5773857257434,239.5773857257434
T8_F393,8,393,98.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,12622.293504410585,815.4995990376893,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,207.50040096231066,207.50040096231066
T8_F394,8,394,98.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,12654.370489174018,847.5765838011221,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,175.42341619887793,175.42341619887793
T8_F395,8,395,99.1,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,12686.44747393745,879.6535685645524,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,143.34643143544758,143.34643143544758
T8_F396,8,396,99.3,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,12718.524458700882,911.7305533279851,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,111.26944667201485,111.26944667201485
T8_F397,8,397,99.5,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,12750.601443464315,943.8075380914179,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,79.19246190858212,79.19246190858212
T8_F398,8,398,99.7,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,12782.678428227748,975.8845228548505,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,47.1154771451495,47.1154771451495
T8_F399,8,399,99.9,${DATA_ROOT}/sem/SEM_8/PlainImages/Plain_SEM_8_01.tif,1,12814.755412991179,1007.9615076182832,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,15.038492381716765,15.038492381716765
T10_F000,10,0,20.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,16.038492381716345,16.038492381716345,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,16.038492381716345,16.038492381716345
T10_F001,10,1,20.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,48.11547714514847,48.11547714514847,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,48.11547714514847,48.11547714514847
T10_F002,10,2,20.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,80.1924619085806,80.1924619085806,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,80.1924619085806,80.1924619085806
T10_F003,10,3,20.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,112.26944667201272,112.26944667201272,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,112.26944667201272,112.26944667201272
T10_F004,10,4,20.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,144.34643143544483,144.34643143544483,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,144.34643143544483,144.34643143544483
T10_F005,10,5,21.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,176.42341619887753,176.42341619887753,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,176.42341619887753,176.42341619887753
T10_F006,10,6,21.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,208.50040096230964,208.50040096230964,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,208.50040096230964,208.50040096230964
T10_F007,10,7,21.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,240.57738572574178,240.57738572574178,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,240.57738572574178,240.57738572574178
T10_F008,10,8,21.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,272.6543704891739,272.6543704891739,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,272.6543704891739,272.6543704891739
T10_F009,10,9,21.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,304.731355252606,304.731355252606,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,304.731355252606,304.731355252606
T10_F010,10,10,22.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,336.8083400160387,336.8083400160387,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,336.8083400160387,336.8083400160387
T10_F011,10,11,22.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,368.88532477947086,368.88532477947086,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,368.88532477947086,368.88532477947086
T10_F012,10,12,22.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,400.962309542903,400.962309542903,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,400.962309542903,400.962309542903
T10_F013,10,13,22.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,433.0392943063351,433.0392943063351,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,433.0392943063351,433.0392943063351
T10_F014,10,14,22.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,465.1162790697672,465.1162790697672,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,465.1162790697672,465.1162790697672
T10_F015,10,15,23.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,497.1932638331999,497.1932638331999,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,497.1932638331999,497.1932638331999
T10_F016,10,16,23.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,529.270248596632,529.270248596632,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,493.729751403368,493.729751403368
T10_F017,10,17,23.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,561.3472333600641,561.3472333600641,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,461.65276663993586,461.65276663993586
T10_F018,10,18,23.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,593.4242181234963,593.4242181234963,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,429.5757818765037,429.5757818765037
T10_F019,10,19,23.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,625.5012028869284,625.5012028869284,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,397.49879711307165,397.49879711307165
T10_F020,10,20,24.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,657.5781876503611,657.5781876503611,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,365.4218123496389,365.4218123496389
T10_F021,10,21,24.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,689.6551724137933,689.6551724137933,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,333.34482758620675,333.34482758620675
T10_F022,10,22,24.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,721.7321571772253,721.7321571772253,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,301.2678428227747,301.2678428227747
T10_F023,10,23,24.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,753.8091419406575,753.8091419406575,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,269.19085805934253,269.19085805934253
T10_F024,10,24,24.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,785.8861267040895,785.8861267040895,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,237.11387329591048,237.11387329591048
T10_F025,10,25,25.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,817.9631114675223,817.9631114675223,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,205.03688853247775,205.03688853247775
T10_F026,10,26,25.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,850.0400962309544,850.0400962309544,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,172.95990376904558,172.95990376904558
T10_F027,10,27,25.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,882.1170809943865,882.1170809943865,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,140.88291900561353,140.88291900561353
T10_F028,10,28,25.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,914.1940657578186,914.1940657578186,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,108.80593424218137,108.80593424218137
T10_F029,10,29,25.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,946.2710505212508,946.2710505212508,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,76.7289494787492,76.7289494787492
T10_F030,10,30,26.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_13.tif,13,978.3480352846834,978.3480352846834,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,44.65196471531658,44.65196471531658
T10_F031,10,31,26.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1010.4250200481156,51.17915756970721,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,51.17915756970721,51.17915756970721
T10_F032,10,32,26.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1042.5020048115477,83.25614233313934,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,83.25614233313934,83.25614233313934
T10_F033,10,33,26.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1074.57898957498,115.33312709657146,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,115.33312709657146,115.33312709657146
T10_F034,10,34,26.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1106.6559743384119,147.41011186000358,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,147.41011186000358,147.41011186000358
T10_F035,10,35,27.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1138.7329591018447,179.48709662343626,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,179.48709662343626,179.48709662343626
T10_F036,10,36,27.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1170.8099438652769,211.5640813868684,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,211.5640813868684,211.5640813868684
T10_F037,10,37,27.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1202.8869286287088,243.6410661503005,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,243.6410661503005,243.6410661503005
T10_F038,10,38,27.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1234.963913392141,275.7180509137326,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,275.7180509137326,275.7180509137326
T10_F039,10,39,27.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1267.0408981555731,307.7950356771648,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,307.7950356771648,307.7950356771648
T10_F040,10,40,28.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1299.1178829190058,339.87202044059745,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,339.87202044059745,339.87202044059745
T10_F041,10,41,28.3,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1331.194867682438,371.94900520402956,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,371.94900520402956,371.94900520402956
T10_F042,10,42,28.5,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1363.27185244587,404.0259899674617,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,404.0259899674617,404.0259899674617
T10_F043,10,43,28.7,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1395.3488372093022,436.10297473089383,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,436.10297473089383,436.10297473089383
T10_F044,10,44,28.9,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1427.4258219727344,468.17995949432594,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,468.17995949432594,468.17995949432594
T10_F045,10,45,29.1,${DATA_ROOT}/sem/SEM_10/PlainImages/Plain_SEM_10_12.tif,12,1459.502806736167,500.2569442577586,384.0,horizontal,left_to_right,sem_mapping_deadline_v1,README physical interval + documented tile order + TIFF stage coordinates + static engineering QA,low,True,,500.2569442577586,500.2569442577586
