sample_id,track_id,segment_frame_index,raw_frame_index,x_actual_mm,official_position_index,height_window_available,height_estimator_id,height_estimator_config_hash,leveling_method_id,boundary_method_id,aggregation_half_width_mm,target_protocol_version,target_y_left_mm,target_y_right_mm,target_width_mm,target_center_mm,finite_boundary_prediction,estimator_exclusion_reason,primary_label_policy_id,primary_label_eligible,primary_label_exclusion_reason,sensitivity_local_valid_ge_0p50,sensitivity_side_support_ge_0p50,sensitivity_local_and_side_support_ge_0p50,human_reference_available,human_reference_source,human_measurability,human_width_mm,human_center_mm,frozen_v1_width_error_vs_human_mm,frozen_v1_center_error_vs_human_mm,local_height_valid_fraction,aggregation_valid_fraction,central_region_valid_fraction,left_substrate_valid_fraction,right_substrate_valid_fraction,left_boundary_distance_to_nearest_nan_mm,right_boundary_distance_to_nearest_nan_mm,aggregation_sensitivity_width_mm,aggregation_sensitivity_center_mm,maximum_method_disagreement_width_mm,maximum_method_disagreement_center_mm,width_neighbor_difference_mm,center_neighbor_difference_mm,apparent_cap_flag,distance_to_candidate_limit_mm,aggregation_width_sensitivity_mm,aggregation_center_sensitivity_mm,maximum_method_width_disagreement_mm,maximum_method_center_disagreement_mm
T10_F010,10,10,351,22.1,10,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,quality_gate_batch1,unmeasurable,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,False,,,,,
T10_F011,10,11,352,22.3,11,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,,,,,,,0.0020833333333333333,4.1666666666666665e-05,0.0,0.0,0.0,,,,,,,,,False,,,,,
T10_F012,10,12,353,22.5,12,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,False,,,,,
T10_F013,10,13,354,22.7,13,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,False,,,,,
T10_F014,10,14,355,22.9,14,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,False,,,,,
T10_F015,10,15,356,23.1,15,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,False,,,,,
T10_F016,10,16,357,23.3,16,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,quality_gate_batch1,unmeasurable,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,False,,,,,
T10_F017,10,17,358,23.5,17,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.238402,0.7366699999999999,0.870067,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.20625,0.0145,0.14644351464435146,0.0,0.5795454545454546,0.0,0.00398199999999993,0.023892000000000024,0.011946000000000012,0.023892000000000024,0.011946000000000012,0.16724400000000017,0.08362200000000009,False,0.0017320000000000668,0.023892000000000024,0.011946000000000012,0.023892000000000024,0.011946000000000012
T10_F018,10,18,359,23.7,18,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.4056460000000002,0.9039140000000001,0.9536890000000001,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.24375,0.024666666666666667,0.09205020920502092,0.0,0.875,0.0,0.00398199999999993,0.10353200000000018,0.05176600000000009,0.10353200000000018,0.05176600000000009,0.29865000000000014,0.1493250000000001,False,0.0017320000000000668,0.10353200000000018,0.05176600000000009,0.10353200000000018,0.05176600000000009
T10_F019,10,19,360,23.9,19,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,0.9755900000000001,0.473858,0.738661,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.19166666666666668,0.045874183006535944,0.0041841004184100415,0.0,0.8409090909090909,0.0,0.0,0.007963999999999971,0.003982000000000041,0.007963999999999971,0.003982000000000041,0.39620900000000003,0.19810450000000007,False,0.0017320000000000668,0.007963999999999971,0.003982000000000041,0.007963999999999971,0.003982000000000041
T10_F020,10,20,361,24.1,20,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.337952,0.83622,0.919842,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.12708333333333333,0.011333333333333334,0.012552301255230125,0.0,0.48863636363636365,0.0,0.0,0.003982000000000152,0.001991000000000076,0.003982000000000152,0.001991000000000076,0.35838,0.17919000000000002,False,0.0017320000000000668,0.003982000000000152,0.001991000000000076,0.003982000000000152,0.001991000000000076
T10_F021,10,21,362,24.3,21,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,0.983554,0.481822,0.742643,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.15416666666666667,0.015208333333333334,0.0041841004184100415,0.0,0.6590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.354398,0.177199,False,0.0017320000000000668,0.0,0.0,0.0,0.0
T10_F022,10,22,363,24.5,22,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,,,,,,,0.0125,0.00025,0.0,0.0,0.056818181818181816,,,,,,,,,False,,,,,
T10_F023,10,23,364,24.7,23,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,,,,,,,0.022916666666666665,0.0004901960784313725,0.0,0.0,0.07954545454545454,,,,,,,,,False,,,,,
T10_F024,10,24,365,24.9,24,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,,,,,,,0.022916666666666665,0.0005416666666666666,0.0,0.0,0.125,,,,,,,,,False,,,,,
T10_F025,10,25,366,25.1,25,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,quality_gate_batch1,unmeasurable,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,False,,,,,
T10_F026,10,26,367,25.3,26,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,,,,,False,insufficient_finite_profile,all_finite_height_estimator_v1,False,estimator_nonfinite,False,False,False,False,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,False,,,,,
T10_F027,10,27,368,25.5,27,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.529606,1.33397,0.8043640000000001,0.9317880000000001,True,,all_finite_height_estimator_v1,True,,True,False,False,False,,,,,,,0.7354166666666667,0.322625,0.9079497907949791,0.18811881188118812,1.0,0.151316,0.023892000000000024,0.17918999999999996,0.0497749999999999,0.23493799999999998,0.0497749999999999,0.023892000000000024,0.0,False,0.02960600000000002,0.17918999999999996,0.0497749999999999,0.23493799999999998,0.0497749999999999
T10_F028,10,28,369,25.7,28,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.51766,1.3459160000000001,0.8282560000000001,0.9317880000000001,True,,all_finite_height_estimator_v1,True,,True,False,False,False,,,,,,,0.7958333333333333,0.49579248366013073,1.0,0.16831683168316833,1.0,0.13140599999999997,0.5096959999999999,0.3543979999999999,0.07764900000000008,0.07167599999999985,0.031855999999999995,0.03982000000000002,0.0,False,0.01766000000000001,0.3543979999999999,0.07764900000000008,0.07167599999999985,0.031855999999999995
T10_F029,10,29,370,25.9,29,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5455340000000001,1.3180420000000002,0.7725080000000001,0.9317880000000001,True,,all_finite_height_estimator_v1,True,,True,False,False,False,,,,,,,0.7583333333333333,0.2750416666666667,0.99581589958159,0.15841584158415842,0.8295454545454546,0.15131600000000006,0.1194599999999999,0.21901000000000004,0.08760400000000002,0.13140600000000013,0.17918999999999996,0.18118099999999998,0.13240150000000006,False,0.045534000000000074,0.21901000000000004,0.08760400000000002,0.13140600000000013,0.17918999999999996
T10_F030,10,30,371,26.1,30,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.9636440000000001,1.4295380000000002,0.46589400000000014,1.1965910000000002,True,,all_finite_height_estimator_v1,True,,True,False,False,False,,,,,,,0.5291666666666667,0.15933333333333333,0.5313807531380753,0.06930693069306931,0.9886363636363636,0.015927999999999942,0.019909999999999872,0.40218199999999993,0.2608210000000001,0.40218199999999993,0.3683350000000002,0.25882999999999995,0.3105960000000001,False,0.020461999999999758,0.40218199999999993,0.2608210000000001,0.40218199999999993,0.3683350000000002
T10_F031,10,31,372,26.3,31,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.1786720000000002,0.6769400000000001,0.8402020000000001,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.41458333333333336,0.07666666666666666,0.3891213389121339,0.04950495049504951,0.8636363636363636,0.0,0.09955000000000003,0.645084,0.215028,0.4300560000000001,0.23095599999999994,0.14335199999999998,0.19710900000000003,False,0.0017320000000000668,0.645084,0.215028,0.4300560000000001,0.23095599999999994
T10_F032,10,32,373,26.5,32,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.2543300000000002,0.7525980000000001,0.8780310000000001,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.4125,0.10339052287581699,0.3472803347280335,0.0891089108910891,0.8977272727272727,0.0,0.13140600000000013,0.23095599999999994,0.09755899999999995,0.1951179999999999,0.09755899999999995,0.12941499999999995,0.07068049999999998,False,0.0017320000000000668,0.23095599999999994,0.09755899999999995,0.1951179999999999,0.09755899999999995
T10_F033,10,33,374,26.7,33,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5136780000000001,1.449448,0.93577,0.9815630000000001,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.38333333333333336,0.09658333333333333,0.2928870292887029,0.0297029702970297,0.9886363636363636,0.0,0.015927999999999942,0.011946000000000012,0.009954999999999936,0.07963999999999993,0.04778400000000005,0.1194599999999999,0.07167599999999996,False,0.0005519999999998859,0.011946000000000012,0.009954999999999936,0.07963999999999993,0.04778400000000005
T10_F034,10,34,375,26.9,34,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.3817540000000001,0.8800220000000001,0.9417430000000001,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.3229166666666667,0.09316666666666666,0.19246861924686193,0.0,0.9318181818181818,0.0,0.0,0.07964000000000016,0.03982000000000008,0.05973000000000006,0.02986500000000003,0.04181099999999993,0.026878499999999972,False,0.0017320000000000668,0.07964000000000016,0.03982000000000008,0.05973000000000006,0.02986500000000003
T10_F035,10,35,376,27.1,35,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.409628,0.907896,0.9556800000000001,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.2625,0.044125,0.09205020920502092,0.0,0.9886363636363636,0.0,0.0,0.05574799999999991,0.027873999999999954,0.05574799999999991,0.027873999999999954,0.06570299999999996,0.03285149999999998,False,0.0017320000000000668,0.05574799999999991,0.027873999999999954,0.05574799999999991,0.027873999999999954
T10_F036,10,36,377,27.3,36,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.3060960000000001,0.8043640000000001,0.9039140000000001,True,,all_finite_height_estimator_v1,True,,False,False,False,False,,,,,,,0.23125,0.03820833333333333,0.09623430962343096,0.0,0.8181818181818182,0.0,0.011946000000000012,0.00398199999999993,0.001990999999999965,0.0,0.0,0.085613,0.09457249999999995,False,0.0017320000000000668,0.00398199999999993,0.001990999999999965,0.0,0.0
T10_F037,10,37,378,27.5,37,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6729580000000001,1.409628,0.73667,1.041293,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.88125,0.406781045751634,0.9874476987447699,0.5841584158415841,1.0,0.32652400000000004,0.007964000000000082,0.023891999999999913,0.019909999999999872,0.023892000000000135,0.019909999999999872,0.06371200000000005,0.069685,False,0.04037199999999985,0.023891999999999913,0.019909999999999872,0.023892000000000135,0.019909999999999872
T10_F038,10,38,379,27.7,38,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6450840000000001,1.4414840000000002,0.7964000000000001,1.043284,True,,all_finite_height_estimator_v1,True,,True,True,True,True,quality_gate_batch1,uncertain,0.9000000000000001,0.9,-0.10360000000000003,0.14328400000000008,0.9520833333333333,0.5407083333333333,1.0,1.0,0.8636363636363636,0.6092460000000001,0.019909999999999872,0.12742399999999987,0.07964000000000004,0.107514,0.1592800000000001,0.053757000000000055,0.01294150000000005,False,0.008515999999999746,0.12742399999999987,0.07964000000000004,0.107514,0.1592800000000001
T10_F039,10,39,380,27.9,39,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5973,1.4414840000000002,0.8441840000000002,1.019392,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.98125,0.560125,0.99581589958159,0.9801980198019802,0.9772727272727273,0.32254200000000005,0.00398199999999993,0.1831720000000001,0.09158599999999995,0.1831720000000001,0.09158599999999995,0.08959500000000009,0.02488749999999995,False,0.008515999999999746,0.1831720000000001,0.09158599999999995,0.1831720000000001,0.09158599999999995
T10_F040,10,40,381,28.1,40,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.688886,1.401664,0.712778,1.045275,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9541666666666667,0.54325,1.0,0.7920792079207921,1.0,0.445984,1.158762,0.08760400000000002,0.0497749999999999,0.10353199999999996,0.05176599999999998,0.18317200000000006,0.04778399999999988,False,0.048335999999999935,0.08760400000000002,0.0497749999999999,0.10353199999999996,0.05176599999999998
T10_F041,10,41,382,28.3,41,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5017320000000001,1.449448,0.947716,0.9755900000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,False,,,,,,,0.9770833333333333,0.5373774509803921,1.0,1.0,0.9545454545454546,0.45793000000000006,0.019910000000000094,0.08760400000000002,0.04579299999999997,0.08760400000000002,0.04380200000000001,0.167244,0.053756999999999944,True,0.0005519999999998859,0.08760400000000002,0.04579299999999997,0.08760400000000002,0.04380200000000001
T10_F042,10,42,383,28.5,42,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.5136780000000001,1.361844,0.848166,0.9377610000000001,True,,all_finite_height_estimator_v1,True,,True,True,True,True,pilot_1,measurable,1.03,0.965,-0.18183400000000005,-0.027238999999999902,0.9416666666666667,0.492875,1.0,0.7623762376237624,0.9772727272727273,0.13140600000000002,0.28272200000000014,0.1314059999999999,0.06570300000000007,0.09954999999999992,0.053757000000000055,0.211046,0.029864999999999975,False,0.013678000000000079,0.1314059999999999,0.06570300000000007,0.09954999999999992,0.053757000000000055
T10_F043,10,43,384,28.7,43,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.6968500000000001,1.222474,0.525624,0.959662,True,,all_finite_height_estimator_v1,True,,True,False,False,False,,,,,,,0.8375,0.5068333333333334,1.0,0.33663366336633666,1.0,0.35041600000000006,0.87604,0.183172,0.08163100000000001,0.2986500000000002,0.08362200000000009,0.24688400000000005,0.05574799999999991,False,0.19685000000000008,0.183172,0.08163100000000001,0.2986500000000002,0.08362200000000009
T10_F044,10,44,385,28.9,44,True,height_boundary_estimator_v1,4b1094cf2084f10026cdd470dba7ba3bdf8b561bfef02ba7ef3413e8a555617d,official_robust_plane_v1,gradient_edges,0.1,height_label_policy_v1,0.521642,1.2184920000000001,0.6968500000000001,0.8700670000000001,True,,all_finite_height_estimator_v1,True,,True,False,False,False,,,,,,,0.8145833333333333,0.4927916666666667,1.0,0.27722772277227725,0.9659090909090909,0.135388,0.35041600000000006,0.16326200000000002,0.08163100000000001,0.16326200000000002,0.08163100000000001,0.15330700000000014,0.08859949999999989,False,0.02164200000000005,0.16326200000000002,0.08163100000000001,0.16326200000000002,0.08163100000000001
